AirQualityStation,Countrycode,Latitude,Longitude,no2,o3,pm10,traffic,industrial,background,rural,suburban,urban,nox_traffic,nox_industrial,nox_urban,nox_port_shipping,nox_other,nox_total,nox_share_traffic,nox_share_industrial,nox_share_urban,nox_share_port_shipping,nox_share_other,nox_dom_modeled,nox_dom_modeled_sh,nox_dom_all,nox_nonmodeled_dominant,nox_present_traffic,nox_present_industrial,nox_present_urban,nox_present_port_shipping,pm10_traffic,pm10_industrial,pm10_urban,pm10_port_shipping,pm10_other,pm10_total,pm10_share_traffic,pm10_share_industrial,pm10_share_urban,pm10_share_port_shipping,pm10_share_other,pm10_dom_modeled,pm10_dom_modeled_sh,pm10_dom_all,pm10_nonmodeled_dominant,pm10_present_traffic,pm10_present_industrial,pm10_present_urban,pm10_present_port_shipping
STA_ES0824A,ES,43.3069,-5.7057,10.9453439,46.21489411,21.40835145,0,1,0,0,1,0,4.885154e-05,0.00028318845,9.310858e-06,0.0,1.04807705e-05,0.00035183158,0.13884921,0.8048978,0.026463965,0.0,0.029789168,industrial,0.8048978,industrial,False,True,True,True,False,4.928516e-06,8.2277016e-05,4.3347103e-05,0.0,4.3065575e-06,0.00013485919,0.03654564,0.61009574,0.3214249,0.0,0.031933732,industrial,0.61009574,industrial,False,True,True,True,False
STA-FR07054,FR,45.039,3.887,13.22594075,52.60761926,12.09683941,0,0,1,0,0,1,4.693655e-05,1.9489921e-06,8.54956e-06,0.0,3.3616957e-06,6.0796807e-05,0.7720233,0.032057475,0.14062515,0.0,0.05529395,traffic,0.7720233,traffic,False,True,True,True,False,4.897599e-06,4.492608e-06,2.2085436e-05,0.0,4.409104e-06,3.5884746e-05,0.13648136,0.12519547,0.61545473,0.0,0.12286847,urban,0.61545473,urban,False,True,True,True,False
STA.IT0459A,IT,43.59889,13.34194,29.44777482,42.90567812,25.68135633,0,0,1,0,1,0,5.927158e-05,4.1601706e-06,1.33068215e-05,0.0,8.255244e-06,8.4993815e-05,0.69736344,0.048946746,0.15656224,0.0,0.09712759,traffic,0.69736344,traffic,False,True,True,True,False,6.5728727e-06,2.688424e-05,7.7533705e-06,0.0,1.1663495e-05,5.2873977e-05,0.12431206,0.5084588,0.14663869,0.0,0.22059046,industrial,0.5084588,industrial,False,True,True,True,False
STA.IT1871A,IT,45.22667,11.66583,23.16912488,56.00069648,31.98882682,0,1,0,0,1,0,4.2601238e-05,7.145479e-05,2.0131556e-05,0.0,9.108018e-06,0.0001432956,0.2972962,0.49865305,0.1404897,0.0,0.063561045,industrial,0.49865305,industrial,False,True,True,True,False,5.2560313e-06,5.0368333e-05,4.241894e-05,0.0,1.5202756e-05,0.00011324605,0.04641249,0.444769,0.37457323,0.0,0.13424535,industrial,0.444769,industrial,False,True,True,True,False
STA-CH0046A,CH,46.1956,6.21125,18.68632239,53.71776505,16.69889233,0,0,1,0,1,0,0.00011866147,8.858781e-06,6.0210394e-05,0.0,1.3884368e-05,0.000201615,0.5885548,0.0439391,0.29864046,0.0,0.06886575,traffic,0.5885548,traffic,False,True,True,True,False,1.2350538e-05,1.9732548e-05,3.6205496e-05,0.0,7.9609745e-06,7.6249555e-05,0.16197522,0.25878903,0.47482896,0.0,0.10440683,urban,0.47482896,urban,False,True,True,True,False
STA-RO0071A,RO,44.34922,26.03083,25.90245352,45.1017735,29.70774086,0,0,1,0,1,0,3.673889e-05,1.9351677e-05,1.3884564e-05,0.0,1.9230407e-05,8.920554e-05,0.4118454,0.21693358,0.15564689,0.0,0.21557413,traffic,0.4118454,traffic,False,True,True,True,False,3.6484246e-06,2.6158687e-05,6.542711e-05,0.0,1.1855855e-05,0.00010709008,0.034068745,0.24426806,0.610954,0.0,0.110709175,urban,0.610954,urban,False,True,True,True,False
STA_ES1549A,ES,36.76972,-2.81097,16.94382022,63.66288361,29.97745051,0,0,1,0,0,1,7.233579e-05,2.4398363e-05,2.4483239e-05,0.0,1.4397903e-05,0.0001356153,0.5333896,0.17990865,0.1805345,0.0,0.10616726,traffic,0.5333896,traffic,False,True,True,True,False,7.529512e-06,2.6314567e-05,1.6341051e-05,0.0,1.3660492e-05,6.384562e-05,0.1179331,0.41215932,0.25594634,0.0,0.2139613,industrial,0.41215932,industrial,False,True,True,True,False
STA-TR540141,TR,40.76684,30.39385,38.23295799,27.58900479,59.30788089,0,0,1,0,0,1,0.000118371994,5.507312e-05,5.4847347e-05,0.0,1.3545405e-05,0.00024183787,0.4894684,0.22772744,0.22679387,0.0,0.056010272,traffic,0.4894684,traffic,False,True,True,True,False,9.285978e-06,3.822408e-05,0.00011741946,0.0,5.452009e-05,0.00021944962,0.042314854,0.17418157,0.5350634,0.0,0.24844012,urban,0.5350634,urban,False,True,True,True,False
STA-RS0031A,RS,62.24337,25.74387,16.37831231,55.77512715,30.02726305,0,0,1,0,0,1,4.2211585e-05,3.1295618e-05,4.8085076e-05,2.6358384e-07,3.720486e-05,0.00015906071,0.26538032,0.19675265,0.3023064,0.0016571273,0.23390351,urban,0.3023064,urban,False,True,True,True,True,1.6853306e-05,1.2547592e-05,2.8849534e-05,2.25399e-08,1.2357303e-05,7.0630274e-05,0.23861307,0.17765175,0.40845847,0.0003191252,0.17495759,urban,0.40845847,urban,False,True,True,True,True
STA_ES1910A,ES,41.3031,1.9915,14.84634965,57.01894421,17.75988024,0,0,1,0,1,0,4.3190244e-05,0.0,1.28683605e-05,0.0,3.643415e-06,5.9702023e-05,0.72343016,0.0,0.21554312,0.0,0.061026663,traffic,0.72343016,traffic,False,True,False,True,False,4.4769595e-06,0.0,2.762459e-05,0.0,3.7533875e-06,3.5854937e-05,0.124863125,0.0,0.7704543,0.0,0.10468259,urban,0.7704543,urban,False,True,False,True,False
STA.DE_DEBB007,DE,51.46273,13.5268,13.83871007,56.93208892,20.32652284,0,0,1,0,1,0,1.6808664e-05,9.813291e-05,5.3908993e-06,0.0,9.015736e-06,0.0001293482,0.12994896,0.75867236,0.04167742,0.0,0.069701284,industrial,0.75867236,industrial,False,True,True,True,False,1.7554045e-06,4.12113e-05,8.540646e-06,0.0,6.5055156e-06,5.8012858e-05,0.030258887,0.71038216,0.14721988,0.0,0.1121392,industrial,0.71038216,industrial,False,True,True,True,False
STA-FR20077,FR,45.99011,4.71557,19.84233136,42.26705594,14.86922811,0,0,1,0,0,1,0.00010404438,2.6248486e-05,3.719975e-05,8.389051e-06,1.876942e-05,0.00019465107,0.5345174,0.13484892,0.19110991,0.04309789,0.09642598,traffic,0.5345174,traffic,False,True,True,True,True,1.0523952e-05,6.05052e-05,1.7403056e-05,7.150402e-07,8.061545e-06,9.7208795e-05,0.10826132,0.6224252,0.17902759,0.007355715,0.0829302,industrial,0.6224252,industrial,False,True,True,True,True
STA_ES1599A,ES,43.25056,-2.155,3.941872982,74.88737864,12.60632586,0,0,1,1,0,0,3.7326605e-05,1.3687122e-05,5.537119e-06,4.4356807e-06,4.4302196e-06,6.5416745e-05,0.5705971,0.20922965,0.08464375,0.067806505,0.06772302,traffic,0.5705971,traffic,False,True,True,True,True,3.753452e-06,1.4762085e-05,1.3439426e-05,1.8997197e-07,1.6593802e-06,3.3804317e-05,0.11103469,0.4366923,0.39756536,0.0056197545,0.04908782,industrial,0.4366923,industrial,False,True,True,True,True
STA.06.198,AT,47.04735,16.07905,15.31062029,47.02030693,21.14813185,0,0,1,0,1,0,1.4471617e-05,7.0683e-06,6.481349e-06,0.0,8.908362e-06,3.692963e-05,0.39187008,0.19139916,0.17550538,0.0,0.24122535,traffic,0.39187008,traffic,False,True,True,True,False,1.4394294e-06,6.9984426e-06,1.6803826e-05,0.0,6.9616917e-06,3.220339e-05,0.044698074,0.21732007,0.521803,0.0,0.21617886,urban,0.521803,urban,False,True,True,True,False
STA-FR29439,FR,45.48178,4.42967,14.09338058,59.45243107,15.89480953,0,0,1,0,1,0,7.0229245e-05,3.0324165e-05,2.6694144e-05,0.0,1.7083947e-05,0.0001443315,0.48658293,0.21010081,0.18495023,0.0,0.11836603,traffic,0.48658293,traffic,False,True,True,True,False,7.126397e-06,6.990002e-05,6.7366964e-05,0.0,6.8594936e-06,0.00015125285,0.047115788,0.4621402,0.445393,0.0,0.045351166,industrial,0.4621402,industrial,False,True,True,True,False
STA-TR220141,TR,41.65921,26.58503,19.22920877,15.85406992,44.40492406,0,0,1,0,0,1,8.099436e-05,5.5268738e-05,2.856515e-05,0.0,1.6158803e-05,0.00018098706,0.44751465,0.30537397,0.15782979,0.0,0.08928154,traffic,0.44751465,traffic,False,True,True,True,False,6.012548e-06,3.835985e-05,6.463061e-05,0.0,1.671967e-05,0.00012572268,0.04782389,0.30511478,0.5140728,0.0,0.1329885,urban,0.5140728,urban,False,True,True,True,False
STA.DE_DEMV004,DE,53.81777,12.06471,6.591002029,59.14277534,16.93855819,0,0,1,1,0,0,7.400737e-06,2.726436e-06,1.8190884e-06,0.0,4.1199582e-06,1.6066218e-05,0.46063966,0.16969992,0.11322443,0.0,0.25643608,traffic,0.46063966,traffic,False,True,True,True,False,7.3554975e-07,2.4545288e-06,1.6793396e-06,0.0,5.8443957e-06,1.0713814e-05,0.068654336,0.22909945,0.15674525,0.0,0.54550093,industrial,0.22909945,other,True,True,True,True,False
STA.DE_DESL003,DE,49.35786,6.73354,17.45673258,50.63960399,17.29140571,0,1,0,0,0,1,4.8264465e-05,0.0013244132,1.978821e-05,0.0,2.587006e-05,0.001418336,0.034028936,0.93377966,0.013951709,0.0,0.018239727,industrial,0.93377966,industrial,False,True,True,True,False,5.0543654e-06,0.00059846096,1.154069e-05,0.0,4.8483835e-05,0.00066353986,0.0076172748,0.90192163,0.01739261,0.0,0.073068455,industrial,0.90192163,industrial,False,True,True,True,False
STA_ES1943A,ES,40.3847,-3.7186,52.52931054,51.36999999,23.34223667,1,0,0,0,0,1,0.00096480147,7.27611e-05,0.00017423426,0.0,4.4786142e-05,0.0012565829,0.7677977,0.057903938,0.1386572,0.0,0.035641216,traffic,0.7677977,traffic,False,True,True,True,False,0.000100216865,7.847561e-05,3.464372e-05,0.0,2.7716575e-05,0.00024105277,0.4157466,0.32555366,0.1437184,0.0,0.11498136,traffic,0.4157466,traffic,False,True,True,True,False
STA.IT1071A,IT,43.71306,10.77167,23.20668058,42.0390919,24.1965812,0,0,1,0,1,0,2.2942404e-05,1.155958e-05,2.2755909e-05,1.2304187e-07,9.388425e-06,6.676936e-05,0.34360677,0.17312703,0.34081364,0.0018427895,0.14060977,traffic,0.34360677,traffic,False,True,True,True,True,2.83433e-06,7.47014e-05,3.713548e-05,1.05217035e-08,6.6613775e-06,0.00012134312,0.023357978,0.6156212,0.30603698,8.6710344e-05,0.054897036,industrial,0.6156212,industrial,False,True,True,True,True
STA-FR33212,FR,46.19364,6.21453,16.95416717,57.58646616,16.04295326,0,0,1,0,0,1,0.00011866147,8.858781e-06,6.0210394e-05,0.0,1.3884368e-05,0.000201615,0.5885548,0.0439391,0.29864046,0.0,0.06886575,traffic,0.5885548,traffic,False,True,True,True,False,1.2350538e-05,1.9732548e-05,3.6205496e-05,0.0,7.9609745e-06,7.6249555e-05,0.16197522,0.25878903,0.47482896,0.0,0.10440683,urban,0.47482896,urban,False,True,True,True,False
STA-CH0004R,CH,47.0495,6.97915,5.794002718,85.2679241,7.480536983,0,0,1,1,0,0,5.1093724e-05,1.4417657e-06,9.127329e-06,0.0,4.533912e-06,6.619673e-05,0.77184665,0.021780014,0.13788188,0.0,0.06849148,traffic,0.77184665,traffic,False,True,True,True,False,6.4242936e-06,1.1689201e-06,5.135527e-06,0.0,9.084299e-06,2.1813037e-05,0.29451624,0.05358814,0.23543383,0.0,0.41646188,traffic,0.29451624,other,True,True,True,True,False
STA-TR170221,TR,40.02925,27.0498,15.44086503,49.97281071,54.19706027,0,1,0,0,0,1,1.5520416e-05,1.6169033e-05,7.3535825e-06,0.0,4.032103e-06,4.3075135e-05,0.36031032,0.37536815,0.17071526,0.0,0.09360627,industrial,0.37536815,industrial,False,True,True,True,False,1.0006138e-06,0.0011344744,3.526283e-05,0.0,5.6355893e-06,0.0011763735,0.000850592,0.9643829,0.02997588,0.0,0.0047906465,industrial,0.9643829,industrial,False,True,True,True,False
STA-LT00023,LT,56.30972,22.33139,8.649139931,56.50536864,29.68564325,0,1,0,0,0,1,2.9733847e-05,6.9280795e-05,1.1180767e-05,0.0,4.3206205e-06,0.00011451603,0.2596479,0.60498774,0.09763495,0.0,0.037729397,industrial,0.60498774,industrial,False,True,True,True,False,2.7098051e-06,3.066564e-05,3.2709104e-05,0.0,5.9477716e-06,7.203232e-05,0.037619293,0.42572054,0.45408925,0.0,0.08257087,urban,0.45408925,urban,False,True,True,True,False
STA.IT1427A,IT,40.31889,9.32889,16.55624768,47.31128437,18.62026759,0,0,1,0,0,1,3.4389388e-05,0.0,2.1231104e-05,0.0,1.853495e-06,5.7473986e-05,0.598347,0.0,0.36940372,0.0,0.032249283,traffic,0.598347,traffic,False,True,False,True,False,4.112464e-06,0.0,2.3106813e-05,0.0,4.9289824e-06,3.2148262e-05,0.12792182,0.0,0.71875775,0.0,0.15332034,urban,0.71875775,urban,False,True,False,True,False
STA_PL0209A,PL,52.73821,15.22867,21.98368373,44.42885138,26.736645,0,0,1,0,0,1,6.716716e-05,0.00010626612,6.689769e-05,0.0,8.671021e-06,0.00024900198,0.26974547,0.42676815,0.2686633,0.0,0.034823097,industrial,0.42676815,industrial,False,True,True,True,False,8.4443445e-06,8.6518296e-05,0.00021838589,0.0,6.5059535e-06,0.00031985447,0.026400583,0.27049267,0.6827664,0.0,0.020340355,urban,0.6827664,urban,False,True,True,True,False
STA.IT1519A,IT,44.4122,8.1695,8.67102504,49.13854545,21.68406593,0,0,1,1,0,0,8.966078e-06,0.0,3.4496704e-06,1.4817398e-08,3.6252354e-06,1.6055801e-05,0.5584323,0.0,0.21485507,0.0009228688,0.22578976,traffic,0.5584323,traffic,False,True,False,True,True,1.1116593e-06,0.0,1.0699463e-05,1.267083e-09,4.3326836e-06,1.6145073e-05,0.0688544,0.0,0.6627076,7.848109e-05,0.26835948,urban,0.6627076,urban,False,True,False,True,True
STA_PL0518A,PL,49.74489,21.45462,11.12894608,50.93919136,29.43227476,0,0,1,0,0,1,2.5134801e-05,0.00034481232,2.540638e-05,0.0,6.0687466e-06,0.00040142226,0.06261437,0.85897654,0.06329091,0.0,0.015118112,industrial,0.85897654,industrial,False,True,True,True,False,3.2428068e-06,4.747132e-05,0.00013668729,0.0,7.636316e-06,0.00019503773,0.016626561,0.24339557,0.70082486,0.0,0.039153017,urban,0.70082486,urban,False,True,True,True,False
STA_ES1831A,ES,38.9358,1.43291,8.28825055,66.77973004,17.94006777,0,0,1,1,0,0,3.669266e-05,0.0004828204,1.6023876e-05,0.00023573321,1.0788463e-05,0.0007820586,0.04691805,0.61737114,0.020489356,0.30142653,0.013794956,industrial,0.61737114,industrial,False,True,True,True,True,3.8211024e-06,3.5547848e-05,1.3161912e-05,1.1794585e-05,5.2456703e-06,6.957111e-05,0.05492369,0.510957,0.18918645,0.16953279,0.07540012,industrial,0.510957,industrial,False,True,True,True,True
STA_ES1246A,ES,38.91503,1.41542,16.73214579,71.33961238,20.57410098,0,1,0,0,0,1,3.669266e-05,0.0004828204,1.6023876e-05,0.00023573321,1.0788463e-05,0.0007820586,0.04691805,0.61737114,0.020489356,0.30142653,0.013794956,industrial,0.61737114,industrial,False,True,True,True,True,3.8211024e-06,3.5547848e-05,1.3161912e-05,1.1794585e-05,5.2456703e-06,6.957111e-05,0.05492369,0.510957,0.18918645,0.16953279,0.07540012,industrial,0.510957,industrial,False,True,True,True,True
STA.IT0706A,IT,45.48278,9.3275,33.92225079,46.61347584,32.11994305,0,0,1,0,0,1,0.00013917865,1.3367329e-05,3.597757e-05,2.0921638e-08,1.50493315e-05,0.00020359381,0.6836094,0.065656856,0.1767125,0.00010276166,0.07391842,traffic,0.6836094,traffic,False,True,True,True,True,1.642402e-05,8.63836e-05,3.331289e-05,1.7890761e-09,9.986509e-06,0.00014610881,0.1124095,0.5912279,0.22800054,1.224482e-05,0.06834981,industrial,0.5912279,industrial,False,True,True,True,True
STA-PT03071,PT,38.76889,-9.10806,30.43117695,53.38159369,18.4438388,0,0,1,0,0,1,0.00021518767,0.00030266168,7.49318e-05,0.0,0.0015893976,0.0021821787,0.09861139,0.13869701,0.03433807,0.0,0.72835356,industrial,0.13869701,other,True,True,True,True,False,2.6962027e-05,0.00033415834,2.3423121e-05,0.0,5.8828264e-05,0.00044337174,0.060811333,0.75367534,0.05282953,0.0,0.13268384,industrial,0.75367534,industrial,False,True,True,True,False
STA-FR16060,FR,47.59491,7.56818,19.27660334,49.51590179,17.65770295,0,0,1,0,1,0,0.00019069672,2.918138e-05,7.63056e-05,5.80227e-10,0.00021778754,0.0005139718,0.37102565,0.05677623,0.14846262,1.1289083e-06,0.42373443,traffic,0.37102565,other,True,True,True,True,True,2.2674461e-05,4.9538343e-05,4.034804e-05,4.9455617e-11,3.5944417e-05,0.0001485053,0.15268452,0.3335796,0.27169427,3.3302254e-07,0.24204129,industrial,0.3335796,industrial,False,True,True,True,True
STA.DE_DEBY089,DE,48.17319,11.64804,19.86750471,53.74354877,15.56244782,0,0,1,0,1,0,0.00010745882,0.00096001837,4.6894875e-05,0.0,1.6691029e-05,0.001131063,0.09500693,0.8487753,0.041460887,0.0,0.01475694,industrial,0.8487753,industrial,False,True,True,True,False,1.032099e-05,5.3701064e-05,8.799492e-06,0.0,1.383566e-05,8.665721e-05,0.11910135,0.6196953,0.10154369,0.0,0.15965965,industrial,0.6196953,industrial,False,True,True,True,False
STA_ES1567A,ES,40.3397,-3.7545,35.11345555,50.3675253,19.92794033,1,0,0,0,0,1,0.0005411966,0.0001833254,9.813252e-05,0.0,4.9130827e-05,0.0008717854,0.6207911,0.21028732,0.112564996,0.0,0.05635656,traffic,0.6207911,traffic,False,True,True,True,False,5.617314e-05,0.00012981774,3.0927073e-05,0.0,1.9766521e-05,0.00023668446,0.23733345,0.54848444,0.13066795,0.0,0.083514236,industrial,0.54848444,industrial,False,True,True,True,False
STA.IT2075A,IT,44.5,11.28611,28.98628553,55.11847725,27.1627907,0,0,1,0,1,0,0.0001557854,1.4927571e-05,3.9095532e-05,7.443161e-08,0.00020692733,0.00041681025,0.37375617,0.03581383,0.09379695,0.00017857434,0.49645454,traffic,0.37375617,other,True,True,True,True,True,1.7038623e-05,9.646634e-05,2.573354e-05,6.364885e-09,1.2663989e-05,0.00015190885,0.11216346,0.63502777,0.16940118,4.189937e-05,0.08336571,industrial,0.63502777,industrial,False,True,True,True,True
STA.06.151,AT,46.87139,15.49583,10.89065637,60.15479196,18.4689735,0,0,1,1,0,0,3.7243568e-05,2.5242548e-07,5.1807474e-06,0.0,5.8794385e-06,4.855618e-05,0.76702017,0.0051986272,0.10669594,0.0,0.12108528,traffic,0.76702017,traffic,False,True,True,True,False,3.622017e-06,2.4993068e-07,1.3619006e-05,0.0,6.1486244e-06,2.3639577e-05,0.15321834,0.010572553,0.57611036,0.0,0.26009876,urban,0.57611036,urban,False,True,True,True,False
STA.03.2604,AT,48.04511,14.77228,12.22432682,58.84341298,16.34057805,0,0,1,1,0,0,5.0227118e-05,7.0651613e-06,4.751471e-06,0.0,8.183138e-06,7.0226895e-05,0.715212,0.10060478,0.06765885,0.0,0.11652427,traffic,0.715212,traffic,False,True,True,True,False,5.0826643e-06,6.995335e-06,8.880116e-06,0.0,6.40983e-06,2.7367947e-05,0.18571594,0.2556032,0.3244714,0.0,0.23420937,urban,0.3244714,urban,False,True,True,True,False
STA.06.170,AT,47.04172,15.43308,27.82501221,39.09005951,26.09450554,0,0,1,0,0,1,0.00016696384,0.0001566418,6.562492e-05,0.0,5.964802e-05,0.0004488786,0.3719577,0.34896252,0.14619748,0.0,0.1328823,traffic,0.3719577,traffic,False,True,True,True,False,1.5604368e-05,0.00013628973,9.3527684e-05,0.0,1.5396177e-05,0.00026081796,0.05982858,0.5225473,0.35859373,0.0,0.059030358,industrial,0.5225473,industrial,False,True,True,True,False
STA.IT1902A,IT,43.06694,12.46806,11.28276968,69.42221282,15.73619632,0,0,1,1,0,0,5.6356486e-05,9.044304e-06,2.0016641e-05,0.0,9.3676435e-06,9.4785086e-05,0.59457123,0.09541906,0.21117923,0.0,0.09883036,traffic,0.59457123,traffic,False,True,True,True,False,6.0227926e-06,5.844694e-05,3.2870845e-05,0.0,8.275334e-06,0.000105615916,0.057025425,0.5533914,0.31123003,0.0,0.0783531,industrial,0.5533914,industrial,False,True,True,True,False
STA.CZ_TKAR,CZ,49.8638,18.55145,20.31938751,53.99451523,39.07963885,0,0,1,0,0,1,2.19173e-05,1.8954262e-05,3.8624607e-05,0.0,1.5947071e-05,9.544324e-05,0.22963701,0.19859199,0.40468666,0.0,0.16708434,urban,0.40468666,urban,False,True,True,True,False,2.85663e-06,2.1735194e-05,0.00013435647,0.0,1.3944479e-05,0.00017289276,0.016522555,0.12571488,0.77710867,0.0,0.08065392,urban,0.77710867,urban,False,True,True,True,False
STA-BETN121,BE,49.87713,5.20239,6.814552064,61.6527977,13.8659683,0,0,1,1,0,0,1.7193735e-05,4.528349e-06,3.9062547e-06,0.0,3.126114e-06,2.8754454e-05,0.59795034,0.1574834,0.13584869,0.0,0.10871756,traffic,0.59795034,traffic,False,True,True,True,False,1.7565102e-06,5.9796776e-06,4.9019195e-06,0.0,2.7386207e-06,1.5376727e-05,0.114231735,0.38887843,0.31878823,0.0,0.17810166,industrial,0.38887843,industrial,False,True,True,True,False
STA-FR33120,FR,45.9225,6.87,22.20770465,49.66653642,15.39444702,0,0,1,0,0,1,4.9276354e-05,0.0,8.758563e-06,0.0,1.2729365e-06,5.930786e-05,0.8308571,0.0,0.14767964,0.0,0.021463202,traffic,0.8308571,traffic,False,True,False,True,False,5.0593594e-06,0.0,9.797886e-06,0.0,1.2820921e-06,1.6139338e-05,0.31348,0.0,0.60708106,0.0,0.07943895,urban,0.60708106,urban,False,True,False,True,False
STA_ES1922A,ES,42.0194,-4.5383,6.02427692,58.6355453,16.19018262,1,0,0,0,0,1,7.51394e-05,4.0218263e-05,9.504696e-06,0.0,2.0601954e-05,0.00014546434,0.51654863,0.27648196,0.06534039,0.0,0.1416289,traffic,0.51654863,traffic,False,True,True,True,False,7.747538e-06,4.337693e-05,9.512892e-06,0.0,1.1142749e-05,7.178011e-05,0.107934326,0.60430294,0.13252825,0.0,0.1552345,industrial,0.60430294,industrial,False,True,True,True,False
STA.IT2205A,IT,40.31562,15.9548,3.105409929,79.34883479,16.69051282,0,1,0,1,0,0,4.440099e-06,3.9744353e-07,2.3981977e-06,0.0,2.7011167e-06,9.936858e-06,0.4468313,0.0399969,0.24134366,0.0,0.27182806,traffic,0.4468313,traffic,False,True,True,True,False,5.50543e-07,2.5683964e-06,4.877315e-06,0.0,3.000864e-06,1.0997118e-05,0.05006248,0.23355179,0.44350848,0.0,0.2728773,urban,0.44350848,urban,False,True,True,True,False
STA.IT1773A,IT,43.46806,12.95222,5.720253647,77.31921479,20.01702376,0,0,1,1,0,0,7.276974e-06,0.0,2.818576e-06,0.0,3.0263907e-06,1.3121941e-05,0.55456537,0.0,0.2147987,0.0,0.2306359,traffic,0.55456537,traffic,False,True,False,True,False,9.023067e-07,0.0,6.018368e-06,0.0,2.8661138e-06,9.786788e-06,0.092196405,0.0,0.6149482,0.0,0.2928554,urban,0.6149482,urban,False,True,False,True,False
STA.DE_DESN004,DE,51.17567,14.44377,16.04067536,60.05902839,19.89146888,0,0,1,0,0,1,8.973369e-05,5.054538e-05,1.9884583e-05,0.0,1.2523463e-05,0.00017268711,0.5196316,0.2926992,0.115148045,0.0,0.07252112,traffic,0.5196316,traffic,False,True,True,True,False,8.997409e-06,4.5504494e-05,8.126617e-06,0.0,8.0456375e-06,7.067416e-05,0.12730832,0.6438632,0.1149871,0.0,0.11384129,industrial,0.6438632,industrial,False,True,True,True,False
STA.04.S416,AT,48.27329,14.31479,29.0068135,44.19906917,21.93956044,0,0,1,0,0,1,0.00022282622,0.0016711974,3.5717112e-05,1.8492534e-05,9.26124e-05,0.0020408456,0.10918328,0.81887496,0.017501134,0.009061212,0.045379423,industrial,0.81887496,industrial,False,True,True,True,True,2.23933e-05,0.00038787612,4.0981944e-05,1.5831006e-06,2.0518213e-05,0.0004733527,0.047307853,0.8194231,0.08657803,0.0033444418,0.043346565,industrial,0.8194231,industrial,False,True,True,True,True
